passage	phrase_text	phrase_gloss	head	attributive	#words_mother	#nouns_mother
Numbers 19:19	בַּיֹּ֣ום הַשְּׁבִיעִ֔י 	in the day the seventh	יֹּ֣ום 	הַשְּׁבִיעִ֔י 	2	1
Numbers 20:1	בַּחֹ֣דֶשׁ הָֽרִאשֹׁ֔ון 	in the month the first	חֹ֣דֶשׁ 	הָֽרִאשֹׁ֔ון 	2	1
Numbers 20:5	אֶל־הַמָּקֹ֥ום הָרָ֖ע הַזֶּ֑ה 	to the place the evil the this	הַמָּקֹ֥ום 	הָרָ֖ע 	2	1
Numbers 20:11	מַ֣יִם רַבִּ֔ים 	water much	מַ֣יִם 	רַבִּ֔ים 	1	1
Numbers 20:15	יָמִ֣ים רַבִּ֑ים 	day much	יָמִ֣ים 	רַבִּ֑ים 	1	1
Numbers 20:20	בְּעַ֥ם כָּבֵ֖ד וּבְיָ֥ד חֲזָקָֽה׃ 	in people heavy and in hand strong	עַ֥ם 	כָּבֵ֖ד 	1	1
Numbers 20:20	בְּעַ֥ם כָּבֵ֖ד וּבְיָ֥ד חֲזָקָֽה׃ 	in people heavy and in hand strong	יָ֥ד 	חֲזָקָֽה׃ 	1	1
Numbers 21:6	עַם־רָ֖ב מִיִּשְׂרָאֵֽל׃ 	people much from Israel	עַם־	רָ֖ב 	1	1
Numbers 22:15	שָׂרִ֔ים רַבִּ֥ים וְנִכְבָּדִ֖ים מֵאֵֽלֶּה׃ 	chief much and be heavy from these	שָׂרִ֔ים 	רַבִּ֥ים וְנִכְבָּדִ֖ים 	1	1
Numbers 22:26	בְּמָקֹ֣ום צָ֔ר 	in place narrow	מָקֹ֣ום 	צָ֔ר 	1	1
Numbers 23:13	אֶל־מָקֹ֤ום אַחֵר֙ 	to place other	מָקֹ֤ום 	אַחֵר֙ 	1	1
Numbers 23:27	אֶל־מָקֹ֖ום אַחֵ֑ר 	to place other	מָקֹ֖ום 	אַחֵ֑ר 	1	1
Numbers 24:7	בְּמַ֣יִם רַבִּ֑ים 	in water much	מַ֣יִם 	רַבִּ֑ים 	1	1
Numbers 26:61	אֵשׁ־זָרָ֖ה 	fire strange	אֵשׁ־	זָרָ֖ה 	1	1
Numbers 26:62	כָּל־זָכָ֖ר מִבֶּן־חֹ֣דֶשׁ וָמָ֑עְלָה 	whole male from son month and top	כָּל־	זָכָ֖ר 	1	1
Numbers 28:4	אֵת֙ הַכֶּ֣בֶשׂ הַשֵּׁנִ֔י 	<object marker> the young ram the second	הַכֶּ֣בֶשׂ 	הַשֵּׁנִ֔י 	2	1
Numbers 28:8	אֵת֙ הַכֶּ֣בֶשׂ הַשֵּׁנִ֔י 	<object marker> the young ram the second	הַכֶּ֣בֶשׂ 	הַשֵּׁנִ֔י 	2	1
Numbers 28:11	פָּרִ֨ים בְּנֵֽי־בָקָ֤ר שְׁנַ֨יִם֙ וְאַ֣יִל אֶחָ֔ד כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה שִׁבְעָ֖ה תְּמִימִֽם׃ 	young bull son cattle two and ram, despot one young ram son year seven complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה שִׁבְעָ֖ה 	תְּמִימִֽם׃ 	4	4
Numbers 28:16	בַחֹ֣דֶשׁ הָרִאשֹׁ֗ון בְּאַרְבָּעָ֥ה עָשָׂ֛ר יֹ֖ום לַחֹ֑דֶשׁ 	in the month the first in four -teen day to the month	חֹ֣דֶשׁ 	הָרִאשֹׁ֗ון 	2	1
Numbers 28:18	בַּיֹּ֥ום הָרִאשֹׁ֖ון 	in the day the first	יֹּ֥ום 	הָרִאשֹׁ֖ון 	2	1
Numbers 28:25	בַיֹּום֙ הַשְּׁבִיעִ֔י 	in the day the seventh	יֹּום֙ 	הַשְּׁבִיעִ֔י 	2	1
Numbers 28:26	מִנְחָ֤ה חֲדָשָׁה֙ 	present new	מִנְחָ֤ה 	חֲדָשָׁה֙ 	1	1
Numbers 29:1	בַחֹ֨דֶשׁ הַשְּׁבִיעִ֜י בְּאֶחָ֣ד לַחֹ֗דֶשׁ 	in the month the seventh in one to the month	חֹ֨דֶשׁ 	הַשְּׁבִיעִ֜י 	2	1
Numbers 29:2	פַּ֧ר בֶּן־בָּקָ֛ר אֶחָ֖ד אַ֣יִל אֶחָ֑ד כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה שִׁבְעָ֖ה תְּמִימִֽם׃ 	young bull son cattle one ram, despot one young ram son year seven complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה שִׁבְעָ֖ה 	תְּמִימִֽם׃ 	4	4
Numbers 29:7	בֶעָשֹׂור֩ לַחֹ֨דֶשׁ הַשְּׁבִיעִ֜י הַזֶּ֗ה 	in the a ten to the month the seventh the this	חֹ֨דֶשׁ 	הַשְּׁבִיעִ֜י 	2	1
Numbers 29:12	בַחֲמִשָּׁה֩ עָשָׂ֨ר יֹ֜ום לַחֹ֣דֶשׁ הַשְּׁבִיעִ֗י 	in five -teen day to the month the seventh	חֹ֣דֶשׁ 	הַשְּׁבִיעִ֗י 	2	1
Numbers 29:17	בַיֹּ֣ום הַשֵּׁנִ֗י 	in the day the second	יֹּ֣ום 	הַשֵּׁנִ֗י 	2	1
Numbers 29:17	פָּרִ֧ים בְּנֵי־בָקָ֛ר שְׁנֵ֥ים עָשָׂ֖ר אֵילִ֣ם שְׁנָ֑יִם כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר תְּמִימִֽם׃ 	young bull son cattle two -teen ram, despot two young ram son year four -teen complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר 	תְּמִימִֽם׃ 	5	5
Numbers 29:20	בַיֹּ֧ום הַשְּׁלִישִׁ֛י 	in the day the third	יֹּ֧ום 	הַשְּׁלִישִׁ֛י 	2	1
Numbers 29:20	פָּרִ֥ים עַשְׁתֵּי־עָשָׂ֖ר אֵילִ֣ם שְׁנָ֑יִם כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר תְּמִימִֽם׃ 	young bull eleven -teen ram, despot two young ram son year four -teen complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר 	תְּמִימִֽם׃ 	5	5
Numbers 29:23	בַיֹּ֧ום הָרְבִיעִ֛י 	in the day the fourth	יֹּ֧ום 	הָרְבִיעִ֛י 	2	1
Numbers 29:23	פָּרִ֥ים עֲשָׂרָ֖ה אֵילִ֣ם שְׁנָ֑יִם כְּבָשִׂ֧ים בְּנֵֽי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר תְּמִימִֽם׃ 	young bull ten ram, despot two young ram son year four -teen complete	כְּבָשִׂ֧ים בְּנֵֽי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר 	תְּמִימִֽם׃ 	5	5
Numbers 29:26	בַיֹּ֧ום הַחֲמִישִׁ֛י 	in the day the fifth	יֹּ֧ום 	הַחֲמִישִׁ֛י 	2	1
Numbers 29:26	פָּרִ֥ים תִּשְׁעָ֖ה אֵילִ֣ם שְׁנָ֑יִם כְּבָשִׂ֧ים בְּנֵֽי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר תְּמִימִֽם׃ 	young bull nine ram, despot two young ram son year four -teen complete	כְּבָשִׂ֧ים בְּנֵֽי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר 	תְּמִימִֽם׃ 	5	5
Numbers 29:29	בַיֹּ֧ום הַשִּׁשִּׁ֛י 	in the day the sixth	יֹּ֧ום 	הַשִּׁשִּׁ֛י 	2	1
Numbers 29:29	פָּרִ֥ים שְׁמֹנָ֖ה אֵילִ֣ם שְׁנָ֑יִם כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר תְּמִימִֽם׃ 	young bull eight ram, despot two young ram son year four -teen complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר 	תְּמִימִֽם׃ 	5	5
Numbers 29:32	בַיֹּ֧ום הַשְּׁבִיעִ֛י 	in the day the seventh	יֹּ֧ום 	הַשְּׁבִיעִ֛י 	2	1
Numbers 29:32	פָּרִ֥ים שִׁבְעָ֖ה אֵילִ֣ם שְׁנָ֑יִם כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר תְּמִימִֽם׃ 	young bull seven ram, despot two young ram son year four -teen complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה אַרְבָּעָ֥ה עָשָׂ֖ר 	תְּמִימִֽם׃ 	5	5
Numbers 29:35	בַּיֹּום֙ הַשְּׁמִינִ֔י 	in the day the eighth	יֹּום֙ 	הַשְּׁמִינִ֔י 	2	1
Numbers 29:36	פַּ֥ר אֶחָ֖ד אַ֣יִל אֶחָ֑ד כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה שִׁבְעָ֖ה תְּמִימִֽם׃ 	young bull one ram, despot one young ram son year seven complete	כְּבָשִׂ֧ים בְּנֵי־שָׁנָ֛ה שִׁבְעָ֖ה 	תְּמִימִֽם׃ 	4	4
Numbers 31:7	כָּל־זָכָֽר׃ 	whole male	כָּל־	זָכָֽר׃ 	1	1
Numbers 31:17	כָל־זָכָ֖ר בַּטָּ֑ף 	whole male in the <those unable to march>	כָל־	זָכָ֖ר 	1	1
Numbers 31:19	בַּיֹּ֤ום הַשְּׁלִישִׁי֙ וּבַיֹּ֣ום הַשְּׁבִיעִ֔י 	in the day the third and in the day the seventh	יֹּ֤ום 	הַשְּׁלִישִׁי֙ 	2	1
Numbers 31:19	בַּיֹּ֤ום הַשְּׁלִישִׁי֙ וּבַיֹּ֣ום הַשְּׁבִיעִ֔י 	in the day the third and in the day the seventh	יֹּ֣ום 	הַשְּׁבִיעִ֔י 	2	1
Numbers 31:24	בַּיֹּ֥ום הַשְּׁבִיעִ֖י 	in the day the seventh	יֹּ֥ום 	הַשְּׁבִיעִ֖י 	2	1
Numbers 32:1	מִקְנֶ֣ה ׀ רַ֗ב 	purchase much	מִקְנֶ֣ה ׀ 	רַ֗ב 	1	1
Numbers 32:14	תַּרְבּ֖וּת אֲנָשִׁ֣ים חַטָּאִ֑ים 	increase man sinful	אֲנָשִׁ֣ים 	חַטָּאִ֑ים 	1	1
Numbers 33:3	בַּחֹ֣דֶשׁ הָֽרִאשֹׁ֔ון בַּחֲמִשָּׁ֥ה עָשָׂ֛ר יֹ֖ום לַחֹ֣דֶשׁ הָרִאשֹׁ֑ון 	in the month the first in five -teen day to the month the first	חֹ֣דֶשׁ 	הָֽרִאשֹׁ֔ון 	2	1
Numbers 33:3	בַּחֹ֣דֶשׁ הָֽרִאשֹׁ֔ון בַּחֲמִשָּׁ֥ה עָשָׂ֛ר יֹ֖ום לַחֹ֣דֶשׁ הָרִאשֹׁ֑ון 	in the month the first in five -teen day to the month the first	חֹ֣דֶשׁ 	הָרִאשֹׁ֑ון 	2	1
Numbers 33:3	בְּיָ֣ד רָמָ֔ה 	in hand be high	יָ֣ד 	רָמָ֔ה 	1	1
Numbers 33:38	בִּשְׁנַ֣ת הָֽאַרְבָּעִ֗ים בַּחֹ֥דֶשׁ הַחֲמִישִׁ֖י בְּאֶחָ֥ד לַחֹֽדֶשׁ׃ 	in year the four in the month the fifth in one to the month	חֹ֥דֶשׁ 	הַחֲמִישִׁ֖י 	2	1
Numbers 34:6	הַיָּ֥ם הַגָּדֹ֖ול 	the sea the great	הַיָּ֥ם 	הַגָּדֹ֖ול 	2	1
Numbers 34:7	מִן־הַיָּם֙ הַגָּדֹ֔ל 	from the sea the great	הַיָּם֙ 	הַגָּדֹ֔ל 	2	1
Numbers 35:25	עַד־מֹות֙ הַכֹּהֵ֣ן הַגָּדֹ֔ל 	unto death the priest the great	הַכֹּהֵ֣ן 	הַגָּדֹ֔ל 	2	1
Numbers 35:28	עַד־מֹ֖ות הַכֹּהֵ֣ן הַגָּדֹ֑ל 	unto death the priest the great	הַכֹּהֵ֣ן 	הַגָּדֹ֑ל 	2	1
Numbers 35:28	אַחֲרֵ֥י מֹות֙ הַכֹּהֵ֣ן הַגָּדֹ֔ל 	after death the priest the great	הַכֹּהֵ֣ן 	הַגָּדֹ֔ל 	2	1
Numbers 36:9	לְמַטֶּ֣ה אַחֵ֑ר 	to staff other	מַטֶּ֣ה 	אַחֵ֑ר 	1	1
Deuteronomy 1:7	אֶ֤רֶץ הַֽכְּנַעֲנִי֙ וְהַלְּבָנֹ֔ון עַד־הַנָּהָ֥ר הַגָּדֹ֖ל נְהַר־פְּרָֽת׃ 	earth the Canaanite and the Lebanon unto the stream the great stream Euphrates	הַנָּהָ֥ר 	הַגָּדֹ֖ל 	2	1
Deuteronomy 1:13	אֲנָשִׁ֨ים חֲכָמִ֧ים וּנְבֹנִ֛ים וִידֻעִ֖ים 	man wise and understand and know	אֲנָשִׁ֨ים 	חֲכָמִ֧ים וּנְבֹנִ֛ים וִידֻעִ֖ים 	1	1
Deuteronomy 1:15	אֶת־רָאשֵׁ֣י שִׁבְטֵיכֶ֗ם אֲנָשִׁ֤ים חֲכָמִים֙ וִֽידֻעִ֔ים 	<object marker> head rod man wise and know	אֲנָשִׁ֤ים 	חֲכָמִים֙ וִֽידֻעִ֔ים 	1	1
Deuteronomy 1:19	אֵ֣ת כָּל־הַמִּדְבָּ֣ר הַגָּדֹול֩ וְהַנֹּורָ֨א הַה֜וּא 	<object marker> whole the desert the great and the fear the he	הַמִּדְבָּ֣ר 	הַגָּדֹול֩ וְהַנֹּורָ֨א 	2	1
Deuteronomy 1:35	אִישׁ֙ בָּאֲנָשִׁ֣ים הָאֵ֔לֶּה הַדֹּ֥ור הָרָ֖ע הַזֶּ֑ה 	man in the man the these the generation the evil the this	הַדֹּ֥ור 	הָרָ֖ע 	2	1
Deuteronomy 1:35	אֵ֚ת הָאָ֣רֶץ הַטֹּובָ֔ה 	<object marker> the earth the good	הָאָ֣רֶץ 	הַטֹּובָ֔ה 	2	1
Deuteronomy 1:46	יָמִ֣ים רַבִּ֑ים כַּיָּמִ֖ים 	day much as the day	יָמִ֣ים 	רַבִּ֑ים 	1	1
Deuteronomy 2:1	יָמִ֥ים רַבִּֽים׃ ס  	day much	יָמִ֥ים 	רַבִּֽים׃ ס  	1	1
Deuteronomy 2:7	אֶת־הַמִּדְבָּ֥ר הַגָּדֹ֖ל הַזֶּ֑ה 	<object marker> the desert the great the this	הַמִּדְבָּ֥ר 	הַגָּדֹ֖ל 	2	1
Deuteronomy 2:10	עַ֣ם גָּדֹ֥ול וְרַ֛ב וָרָ֖ם כָּעֲנָקִֽים׃ 	people great and much and be high as the neck	עַ֣ם 	גָּדֹ֥ול וְרַ֛ב וָרָ֖ם 	1	1
Deuteronomy 2:21	עַ֣ם גָּדֹ֥ול וְרַ֛ב וָרָ֖ם כָּעֲנָקִ֑ים 	people great and much and be high as the neck	עַ֣ם 	גָּדֹ֥ול וְרַ֛ב וָרָ֖ם 	1	1
Deuteronomy 3:5	עָרִ֧ים בְּצֻרֹ֛ות חֹומָ֥ה גְבֹהָ֖ה דְּלָתַ֣יִם וּבְרִ֑יחַ 	town fortified wall high door and bar	עָרִ֧ים 	בְּצֻרֹ֛ות 	1	1
Deuteronomy 3:5	עָרִ֧ים בְּצֻרֹ֛ות חֹומָ֥ה גְבֹהָ֖ה דְּלָתַ֣יִם וּבְרִ֑יחַ 	town fortified wall high door and bar	חֹומָ֥ה 	גְבֹהָ֖ה 	1	1
Deuteronomy 3:19	מִקְנֶ֥ה רַ֖ב 	purchase much	מִקְנֶ֥ה 	רַ֖ב 	1	1
Deuteronomy 3:24	אֶ֨ת־גָּדְלְךָ֔ וְאֶת־יָדְךָ֖ הַחֲזָקָ֑ה 	<object marker> greatness and <object marker> hand the strong	יָדְךָ֖ 	הַחֲזָקָ֑ה 	1	1
Deuteronomy 3:25	אֶת־הָאָ֣רֶץ הַטֹּובָ֔ה הָהָ֥ר הַטֹּ֛וב הַזֶּ֖ה וְהַלְּבָנֹֽון׃ 	<object marker> the earth the good the mountain the good the this and the Lebanon	הָאָ֣רֶץ 	הַטֹּובָ֔ה 	2	1
Deuteronomy 3:25	אֶת־הָאָ֣רֶץ הַטֹּובָ֔ה הָהָ֥ר הַטֹּ֛וב הַזֶּ֖ה וְהַלְּבָנֹֽון׃ 	<object marker> the earth the good the mountain the good the this and the Lebanon	הָהָ֥ר 	הַטֹּ֛וב 	2	1
Deuteronomy 4:6	עַם־חָכָ֣ם וְנָבֹ֔ון 	people wise and understand	עַם־	חָכָ֣ם וְנָבֹ֔ון 	1	1
Deuteronomy 4:6	הַגֹּ֥וי הַגָּדֹ֖ול הַזֶּֽה׃ 	the people the great the this	הַגֹּ֥וי 	הַגָּדֹ֖ול 	2	1
Deuteronomy 4:7	גֹ֣וי גָּדֹ֔ול 	people great	גֹ֣וי 	גָּדֹ֔ול 	1	1
Deuteronomy 4:8	גֹּ֣וי גָּדֹ֔ול 	people great	גֹּ֣וי 	גָּדֹ֔ול 	1	1
Deuteronomy 4:8	חֻקִּ֥ים וּמִשְׁפָּטִ֖ים צַדִּיקִ֑ם 	portion and justice just	חֻקִּ֥ים וּמִשְׁפָּטִ֖ים 	צַדִּיקִ֑ם 	3	2
Deuteronomy 4:21	אֶל־הָאָ֣רֶץ הַטֹּובָ֔ה 	to the earth the good	הָאָ֣רֶץ 	הַטֹּובָ֔ה 	2	1
Deuteronomy 4:22	אֶת־הָאָ֥רֶץ הַטֹּובָ֖ה הַזֹּֽאת׃ 	<object marker> the earth the good the this	הָאָ֥רֶץ 	הַטֹּובָ֖ה 	2	1
Deuteronomy 4:24	אֵ֥שׁ אֹכְלָ֖ה 	fire eat	אֵ֥שׁ 	אֹכְלָ֖ה 	1	1
Deuteronomy 4:24	אֵ֖ל קַנָּֽא׃ פ  	god jealous	אֵ֖ל 	קַנָּֽא׃ פ  	1	1
Deuteronomy 4:31	אֵ֤ל רַחוּם֙ 	god compassionate	אֵ֤ל 	רַחוּם֙ 	1	1
Deuteronomy 4:32	לְיָמִ֨ים רִֽאשֹׁנִ֜ים לְמִן־הַיֹּום֙ וּלְמִקְצֵ֥ה הַשָּׁמַ֖יִם וְעַד־קְצֵ֣ה הַשָּׁמָ֑יִם 	to day first to from the day and to from end the heavens and unto end the heavens	יָמִ֨ים 	רִֽאשֹׁנִ֜ים 	1	1
Deuteronomy 4:32	כַּדָּבָ֤ר הַגָּדֹול֙ הַזֶּ֔ה 	as the word the great the this	דָּבָ֤ר 	הַגָּדֹול֙ 	2	1
Deuteronomy 4:34	בְּמַסֹּת֩ בְּאֹתֹ֨ת וּבְמֹופְתִ֜ים וּבְמִלְחָמָ֗ה וּבְיָ֤ד חֲזָקָה֙ וּבִזְרֹ֣ועַ נְטוּיָ֔ה וּבְמֹורָאִ֖ים גְּדֹלִ֑ים 	in proving in sign and in sign and in war and in hand strong and in arm extend and in fear great	יָ֤ד 	חֲזָקָה֙ 	1	1
Deuteronomy 4:34	בְּמַסֹּת֩ בְּאֹתֹ֨ת וּבְמֹופְתִ֜ים וּבְמִלְחָמָ֗ה וּבְיָ֤ד חֲזָקָה֙ וּבִזְרֹ֣ועַ נְטוּיָ֔ה וּבְמֹורָאִ֖ים גְּדֹלִ֑ים 	in proving in sign and in sign and in war and in hand strong and in arm extend and in fear great	זְרֹ֣ועַ 	נְטוּיָ֔ה 	1	1
Deuteronomy 4:34	בְּמַסֹּת֩ בְּאֹתֹ֨ת וּבְמֹופְתִ֜ים וּבְמִלְחָמָ֗ה וּבְיָ֤ד חֲזָקָה֙ וּבִזְרֹ֣ועַ נְטוּיָ֔ה וּבְמֹורָאִ֖ים גְּדֹלִ֑ים 	in proving in sign and in sign and in war and in hand strong and in arm extend and in fear great	מֹורָאִ֖ים 	גְּדֹלִ֑ים 	1	1
Deuteronomy 4:36	אֶת־אִשֹּׁ֣ו הַגְּדֹולָ֔ה 	<object marker> fire the great	אִשֹּׁ֣ו 	הַגְּדֹולָ֔ה 	1	1
Deuteronomy 4:37	בְּכֹחֹ֥ו הַגָּדֹ֖ל 	in strength the great	כֹחֹ֥ו 	הַגָּדֹ֖ל 	1	1
Deuteronomy 4:38	גֹּויִ֛ם גְּדֹלִ֧ים וַעֲצֻמִ֛ים מִמְּךָ֖ 	people great and mighty from	גֹּויִ֛ם 	גְּדֹלִ֧ים וַעֲצֻמִ֛ים 	1	1
Deuteronomy 5:7	אֱלֹהִ֥֨ים אֲחֵרִ֖֜ים 	god(s) other	אֱלֹהִ֥֨ים 	אֲחֵרִ֖֜ים 	1	1
Deuteronomy 5:9	אֵ֣ל קַנָּ֔א 	god jealous	אֵ֣ל 	קַנָּ֔א 	1	1
Deuteronomy 5:15	בְּיָ֤֥ד חֲזָקָ֖ה֙ וּבִזְרֹ֣עַ נְטוּיָ֑֔ה 	in hand strong and in arm extend	יָ֤֥ד 	חֲזָקָ֖ה֙ 	1	1
Deuteronomy 5:15	בְּיָ֤֥ד חֲזָקָ֖ה֙ וּבִזְרֹ֣עַ נְטוּיָ֑֔ה 	in hand strong and in arm extend	זְרֹ֣עַ 	נְטוּיָ֑֔ה 	1	1
Deuteronomy 5:22	קֹ֥ול גָּדֹ֖ול 	sound great	קֹ֥ול 	גָּדֹ֖ול 	1	1
Deuteronomy 5:25	הָאֵ֥שׁ הַגְּדֹלָ֖ה הַזֹּ֑את 	the fire the great the this	הָאֵ֥שׁ 	הַגְּדֹלָ֖ה 	2	1
Deuteronomy 5:26	קֹול֩ אֱלֹהִ֨ים חַיִּ֜ים 	sound god(s) alive	אֱלֹהִ֨ים 	חַיִּ֜ים 	1	1
Deuteronomy 6:3	אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָֽשׁ׃ פ  	earth flow milk and honey	אֶ֛רֶץ 	זָבַ֥ת חָלָ֖ב וּדְבָֽשׁ׃ פ  	1	1
Deuteronomy 6:10	אֶל־הָאָ֜רֶץ עָרִ֛ים גְּדֹלֹ֥ת וְטֹבֹ֖ת וּבָ֨תִּ֜ים וּבֹרֹ֤ת חֲצוּבִים֙ כְּרָמִ֥ים וְזֵיתִ֖ים 	to the earth town great and good and house and cistern hew vineyard and olive	עָרִ֛ים 	גְּדֹלֹ֥ת וְטֹבֹ֖ת 	1	1
Deuteronomy 6:11	אֶל־הָאָ֜רֶץ עָרִ֛ים גְּדֹלֹ֥ת וְטֹבֹ֖ת וּבָ֨תִּ֜ים וּבֹרֹ֤ת חֲצוּבִים֙ כְּרָמִ֥ים וְזֵיתִ֖ים 	to the earth town great and good and house and cistern hew vineyard and olive	בֹרֹ֤ת 	חֲצוּבִים֙ 	1	1
Deuteronomy 6:14	אַחֲרֵ֖י אֱלֹהִ֣ים אֲחֵרִ֑ים מֵאֱלֹהֵי֙ הָֽעַמִּ֔ים 	after god(s) other from god(s) the people	אֱלֹהִ֣ים 	אֲחֵרִ֑ים 	1	1
Deuteronomy 6:15	אֵ֥ל קַנָּ֛א 	god jealous	אֵ֥ל 	קַנָּ֛א 	1	1
Deuteronomy 6:18	אֶת־הָאָ֣רֶץ הַטֹּבָ֔ה 	<object marker> the earth the good	הָאָ֣רֶץ 	הַטֹּבָ֔ה 	2	1
Deuteronomy 6:21	בְּיָ֥ד חֲזָקָֽה׃ 	in hand strong	יָ֥ד 	חֲזָקָֽה׃ 	1	1
Deuteronomy 6:22	אֹותֹ֣ת וּ֠מֹפְתִים גְּדֹלִ֨ים וְרָעִ֧ים ׀ 	sign and sign great and evil	אֹותֹ֣ת וּ֠מֹפְתִים 	גְּדֹלִ֨ים וְרָעִ֧ים ׀ 	3	2
Deuteronomy 7:1	גֹּֽויִם־רַבִּ֣ים ׀ הַֽחִתִּי֩ וְהַגִּרְגָּשִׁ֨י וְהָאֱמֹרִ֜י וְהַכְּנַעֲנִ֣י וְהַפְּרִזִּ֗י וְהַֽחִוִּי֙ וְהַיְבוּסִ֔י שִׁבְעָ֣ה גֹויִ֔ם 	people much the Hittite and the Girgashite and the Amorite and the Canaanite and the Perizzite and the Hivite and the Jebusite seven people	גֹּֽויִם־	רַבִּ֣ים ׀ 	1	1
Deuteronomy 7:4	אֱלֹהִ֣ים אֲחֵרִ֑ים 	god(s) other	אֱלֹהִ֣ים 	אֲחֵרִ֑ים 	1	1
Deuteronomy 7:6	עַ֤ם קָדֹושׁ֙ 	people holy	עַ֤ם 	קָדֹושׁ֙ 	1	1
Deuteronomy 7:8	בְּיָ֣ד חֲזָקָ֑ה 	in hand strong	יָ֣ד 	חֲזָקָ֑ה 	1	1
Deuteronomy 7:9	הָֽאֱלֹהִ֑ים הָאֵל֙ הַֽנֶּאֱמָ֔ן 	the god(s) the god the be firm	הָאֵל֙ 	הַֽנֶּאֱמָ֔ן 	2	1
Deuteronomy 7:15	כָל־מַדְוֵי֩ מִצְרַ֨יִם הָרָעִ֜ים 	whole sickness Egypt the evil	מַדְוֵי֩ מִצְרַ֨יִם 	הָרָעִ֜ים 	2	1
Deuteronomy 7:19	הַמַּסֹּ֨ת הַגְּדֹלֹ֜ת וְהָאֹתֹ֤ת וְהַמֹּֽפְתִים֙ וְהַיָּ֤ד הַחֲזָקָה֙ וְהַזְּרֹ֣עַ הַנְּטוּיָ֔ה 	the proving the great and the sign and the sign and the hand the strong and the arm the extend	הַמַּסֹּ֨ת 	הַגְּדֹלֹ֜ת 	2	1
Deuteronomy 7:19	הַמַּסֹּ֨ת הַגְּדֹלֹ֜ת וְהָאֹתֹ֤ת וְהַמֹּֽפְתִים֙ וְהַיָּ֤ד הַחֲזָקָה֙ וְהַזְּרֹ֣עַ הַנְּטוּיָ֔ה 	the proving the great and the sign and the sign and the hand the strong and the arm the extend	הַיָּ֤ד 	הַחֲזָקָה֙ 	2	1
Deuteronomy 7:19	הַמַּסֹּ֨ת הַגְּדֹלֹ֜ת וְהָאֹתֹ֤ת וְהַמֹּֽפְתִים֙ וְהַיָּ֤ד הַחֲזָקָה֙ וְהַזְּרֹ֣עַ הַנְּטוּיָ֔ה 	the proving the great and the sign and the sign and the hand the strong and the arm the extend	הַזְּרֹ֣עַ 	הַנְּטוּיָ֔ה 	2	1
Deuteronomy 7:21	אֵ֥ל גָּדֹ֖ול וְנֹורָֽא׃ 	god great and fear	אֵ֥ל 	גָּדֹ֖ול וְנֹורָֽא׃ 	1	1
Deuteronomy 7:23	מְהוּמָ֣ה גְדֹלָ֔ה 	discomfiture great	מְהוּמָ֣ה 	גְדֹלָ֔ה 	1	1
Deuteronomy 8:7	אֶל־אֶ֣רֶץ טֹובָ֑ה אֶ֚רֶץ נַ֣חֲלֵי מָ֔יִם עֲיָנֹת֙ וּתְהֹמֹ֔ת 	to earth good earth wadi water eye and primeval ocean	אֶ֣רֶץ 	טֹובָ֑ה 	1	1
Deuteronomy 8:10	עַל־הָאָ֥רֶץ הַטֹּבָ֖ה 	upon the earth the good	הָאָ֥רֶץ 	הַטֹּבָ֖ה 	2	1
Deuteronomy 8:12	בָתִּ֥ים טֹובִ֛ים 	house good	בָתִּ֥ים 	טֹובִ֛ים 	1	1
Deuteronomy 8:15	בַּמִּדְבָּ֣ר ׀ הַגָּדֹ֣ל וְהַנֹּורָ֗א נָחָ֤שׁ ׀ שָׂרָף֙ וְעַקְרָ֔ב וְצִמָּאֹ֖ון 	in the desert the great and the fear serpent serpent and scorpion and thirsty ground	מִּדְבָּ֣ר ׀ 	הַגָּדֹ֣ל וְהַנֹּורָ֗א 	2	1
